Year,Month,Day,Maximum Relative HumidityPct,Minimum Relative HumidityPct,Average Relative HumidityPct,Minimum Wind Chill Index Temperature,Maximum Wind SpeedMph,Minimum Wind SpeedMph,Average Wind SpeedMph,Standard Deviation of Wind Speed at 10m Mph,Maximum Wind GustMph,Maximum Wind Speed at 2m Mph,Minimum Wind Speed at 2m Mph,Average Wind Speed at 2m,Standard Deviation of Wind Speed at 2m Mph,Maximum Solar Radiation MJ/square meters,Total Solar Radiation MJ/square meters
2014,6,8,100,69.22,87.41,-996,34.67,2.99,10.69,4.73,45.88,26.35,1.1,8.12,3.8,1115.63,18.31
2014,6,9,98.2,44.84,73.26,-996,35.63,0.76,19.59,7.47,41.5,27.78,0.59,15.04,5.85,1139.23,29.11
2014,6,10,87.7,43.38,71.42,-996,26.37,0.67,12.51,6.18,32.14,20.67,0.28,9.42,5.04,1145.36,26.82
2014,6,11,94.2,34.54,63.44,-996,22.7,1.47,12.69,5.8,30.24,18.7,0,9.66,5.51,1003.72,-996
2014,6,12,91.2,50.87,68.38,-996,23.73,2.15,12.07,3.58,30.69,18.75,0.15,9.48,3.03,1162.84,21.68
2014,6,13,94.8,45.69,67.29,-996,18.14,3.74,9.43,2.94,21.85,14.77,2.62,7.42,2.49,1288.74,23.34
2014,6,14,87.8,34.83,58.95,-996,26.33,0.6,17.13,6.55,33.11,21.9,0,13.75,5.53,984.48,29.58
2014,6,15,86.8,36.72,57.53,-996,21.45,3.4,14.54,4.25,27.76,17.7,0.44,11.78,3.53,1197.81,28.61
2014,6,16,79.3,35.62,56.81,-996,26.57,8.69,18.48,4.8,35.14,21.74,6.27,14.95,4.18,1024.7,26.22
2014,6,17,81.2,36.66,56.71,-996,27.18,11.77,19.23,3.82,35.72,22.48,8.95,15.65,3.36,1060.55,-996
2014,6,18,69.42,35.55,54.97,-996,27.72,13.74,20.16,3.13,34.92,22.93,11.16,16.42,2.7,1045.68,-996
2014,6,19,96.7,47.53,71.59,-996,29.12,2.62,13.47,4.55,39.3,22.55,0.51,10.72,3.95,1142.73,23.02
2014,6,20,94.5,26,61.22,-996,20.85,2.44,9.95,4.2,27.04,17.32,1.28,7.86,3.63,1125.25,28.2
2014,6,21,84.3,28.29,56.29,-996,21.27,3.27,11.43,4.58,32.59,17.77,0.33,8.86,4.56,1164.59,26.11
2014,6,22,91.1,41.69,65.24,-996,25.26,1.37,12.83,4.94,34.27,21.03,0,10.35,4.56,994.1,27.83
2014,6,23,99.3,47.28,74.88,-996,36.33,1.35,10.74,6.6,54,29.91,0.01,8.24,5.7,1053.55,25.26
2014,6,24,97.6,50.85,78.63,-996,14.04,0.07,5.78,2.38,18.34,10.92,0,3.82,2.5,796.5,15.47
2014,6,25,98.4,48.43,77.24,-996,22.06,0.91,8.61,3.63,27.25,17.44,0,6.71,3.23,1200.44,25.76
2014,6,26,99.2,46.22,73.71,-996,21.99,5.03,14.36,4.18,29.59,17.62,3.44,11.65,3.55,1062.3,26.41
2014,6,27,92.4,40.87,64.23,-996,28.72,3.13,20.54,4.7,43.2,23.42,2.01,16.44,3.95,1062.3,26.05
2014,6,28,90.1,44.89,69.05,-996,26.64,2.59,16.51,4.7,33.82,20.92,1.63,13.16,4.02,1138.36,19.58
2014,6,29,88,29.71,58.27,-996,24.54,10.17,16.77,3.58,33.04,19.71,7.76,13.35,3.05,966.99,29.44
2014,6,30,82.7,26.03,50.48,-996,27.04,7.35,16.68,5.62,40.4,21.81,4.84,13.04,4.89,986.23,29.74
2014,7,1,80.4,41.61,60.06,-996,29.42,3.47,12.15,4.91,41,23.85,1.15,9.68,4.25,1047.43,19.38
2014,7,2,92.2,53.27,73.27,-996,18.92,1.57,9.15,3.17,24.47,15.49,0.21,7.07,2.66,1064.04,14.9
2014,7,3,91.3,48.11,72.37,-996,18.16,3.61,8.91,2.49,21.27,14.29,1.66,6.75,2.29,958.25,17.37
2014,7,4,96.5,35.99,66.85,-996,17.27,4.76,10.32,3.26,23.17,13.63,2.09,7.94,3.13,977.49,28.79
2014,7,5,91.5,28.99,56.19,-996,19.28,6.7,12.38,3.01,33.69,15.61,4.21,9.67,2.68,981.86,29.46
2014,7,6,81.6,25.44,52.7,-996,19.53,4.93,12.57,3.55,26.96,15.88,3.22,9.66,3.19,1026.45,28.26
2014,7,7,88.7,19.61,48.34,-996,16.27,1.45,9.75,3.43,22.5,13.52,0,7.33,3.2,994.97,30.22
2014,7,8,68.24,21.15,44.21,-996,19.93,1.4,7.76,3.79,24.05,16.14,0,5.58,3.61,925.03,-996
2014,7,9,77.43,33.35,52.67,-996,21.72,8.61,14.3,3.76,28.86,17.43,5.88,11.14,3.42,1116.5,27.28
2014,7,10,73.09,18.63,42.85,-996,20.74,4.78,12.4,3.44,28.05,16.08,3.32,9.26,3.11,1055.3,29.63
2014,7,11,70.23,28.49,45.8,-996,20,5.31,12.79,3.46,28.21,15.74,2.67,9.57,3.13,1026.45,28.42
2014,7,12,69.62,13.12,39.14,-996,23.8,1.61,12.68,5.49,39.3,18.79,0,8.98,5.05,1002.84,29.8
2014,7,13,63.52,18.87,38.02,-996,20.49,1.51,8.94,3.02,26.46,16.25,0,6.32,3.25,994.1,29.29
2014,7,14,81.2,38.38,62.34,-996,22.5,0.28,7.1,3.85,30.47,17.27,0,5.25,3.44,1146.23,15.73
2014,7,15,75.36,29.62,50.06,-996,19.37,4.47,11.05,2.87,25.5,15.86,2.45,8.91,2.53,1217.05,22.38
2014,7,16,100,50.14,72.95,-996,22.46,6.18,12.75,2.79,29.53,16.08,4.93,9.78,2.2,1132.24,13.97
2014,7,17,100,91.3,96.97,-996,15.96,2.55,9.3,2.7,19.8,12.43,1.25,7.36,2.18,222.6,4.32
2014,7,18,100,68.38,88.27,-996,13.79,0.12,6.4,2.51,16.95,10.8,0,4.96,2.09,975.74,14.88
2014,7,19,100,61.83,83.43,-996,13.97,2.87,8.5,2.74,21.47,11.17,0,6.23,2.63,1084.15,25.17
2014,7,20,97,44.34,74.25,-996,17.28,7.03,11.33,2.01,22.44,12.96,5.02,8.39,1.66,971.37,28.96
2014,7,21,99.5,39.59,71.67,-996,16.28,4.98,10.28,2.5,23.09,12.17,2.7,7.53,2.1,1024.7,28.41
2014,7,22,96.8,33.1,66.85,-996,12.02,3.59,8.29,1.62,16.59,9.63,0.67,5.83,1.75,1217.92,24.98
2014,7,23,95.1,31.96,63.55,-996,11.63,0.18,4.64,2.01,14.1,8.65,0,2.88,1.58,963.5,28.32
2014,7,24,92.9,36.3,62.2,-996,12.99,1.59,7.05,2.83,17.17,9.57,0,5.02,2.24,976.61,28.51
2014,7,25,89.6,26.11,50.7,-996,17.64,3.58,10.97,2.96,23.24,12.85,0,7.46,2.47,995.85,29.7
2014,7,26,82,27.68,49.03,-996,17.75,4.15,10.65,2.68,24.76,12.35,2.31,7.2,2.36,994.1,29.36
2014,7,27,85,20.33,49.47,-996,21.39,3.32,10.58,4.26,29.15,16.91,1.77,7.95,3.76,967.87,28.73
2014,7,28,96.5,53.07,78.47,-996,18.79,0.07,8.67,4.91,26.08,14.8,0,6.39,4.29,669.11,7.46
2014,7,29,98.6,61.81,85.13,-996,14.08,0.07,5.71,3.67,17.39,9.74,0,3.96,3.11,1108.63,11.77
2014,7,30,98.2,73,89.45,-996,21.54,0.15,10.99,4.58,30.53,17.3,0,8.4,3.77,950.38,10.59
2014,7,31,98,61.9,83.89,-996,17.81,4.18,11.17,3.32,23.89,14.2,0.09,8.57,3.37,953.88,14.08
2014,8,1,100,46.23,77.05,-996,7.77,0.07,4.3,1.52,11.91,7.1,0,2.49,1.85,1060.55,25.93
2014,8,2,100,34.55,73.17,-996,11.87,1.19,4.43,2.14,15.35,8.77,0,2.63,1.81,987.1,28.16
2014,8,3,99,29.09,65.43,-996,9.55,0.29,4.72,1.84,13.23,7.36,0,2.84,1.66,1001.09,28.99
2014,8,4,95.5,32.18,64.8,-996,12.82,0.07,5.68,2.8,23.09,10,0,3.53,2.3,1022.95,28.39
2014,8,5,90.2,33.64,61.93,-996,13.9,3.21,8.42,2.45,19.15,10.52,0,5.74,2.11,1040.44,24.69
2014,8,6,81.3,27.86,54.78,-996,15,5.72,10.25,1.94,20.98,9.98,2.69,6.94,1.46,1105.14,25.98
2014,8,7,81.3,23.83,50.91,-996,12.51,0.43,6.57,2.58,16.73,9.06,0,4.37,1.99,964.37,27.78
2014,8,8,82.4,34.63,58.75,-996,22.32,0.07,9.78,4.75,30.85,17.78,0,7.48,4.09,961.75,20.05
2014,8,9,87.9,37.31,64.63,-996,14.77,0.56,7.62,2.57,19.95,10.29,0,5.03,1.86,1116.5,16.6
2014,8,10,89.7,31.26,65.34,-996,15.28,1.95,6.82,2.55,19.95,12.69,0,5.03,2.44,1169.84,17.63
2014,8,11,87.2,31.03,58.26,-996,19.44,1.01,7.36,3.68,25.05,16.08,0,5.58,3.17,1042.19,25.88
2014,8,12,86.1,26.05,53.18,-996,11.12,1.53,5.49,2.03,13.81,9.11,0,3.57,1.83,959.13,27.32
2014,8,13,81.5,29.56,51.94,-996,14.41,4.54,9.03,2.34,20.98,10.89,1.17,6.29,2.2,958.25,27.4
2014,8,14,82.4,27.3,49.87,-996,15.89,4.32,9.34,3.04,21.47,11.44,1.5,6.4,2.4,1160.22,22.38
2014,8,15,77.24,20.93,44.13,-996,17.13,2.06,10.3,3.3,24.56,11.53,0.58,6.89,2.61,951.26,26.59
2014,8,16,78.75,24.71,50.3,-996,18.16,0.32,6.26,3.44,23.76,13.1,0,4.04,2.69,1203.93,22.72
2014,8,17,84.6,25.29,51.21,-996,11.4,0.68,6.04,2.28,19.08,9.26,0,3.92,1.93,1106.01,26.64
2014,8,18,81,28.07,51.6,-996,16.62,0.45,8.79,3.82,23.31,11.36,0,5.46,3.08,952.13,-996
2014,8,19,89,33.09,58.46,-996,19.91,0.07,8.98,4.25,26.31,13.82,0,6.02,3.41,1027.32,24.97
2014,8,20,72.4,27.5,47.88,-996,21.63,4.72,13.79,4.76,33.82,15.27,2.25,9.37,3.48,953.01,26
2014,8,21,67.23,26.21,46.33,-996,20.94,4.94,13.24,4.11,29.15,14.84,1.4,8.77,3.21,1001.97,25.82
2014,8,22,66.02,17.24,39.45,-996,20.13,5.99,12.3,3.82,30.04,14.34,2.19,7.99,3.14,928.52,26.19
2014,8,23,62.4,13.45,34.58,-996,21.88,2.96,11.37,4.49,31.14,15.22,0,6.95,3.89,1092.9,21.91
2014,8,24,64.69,23.55,40.39,-996,19.82,5.76,11.62,3.28,28.05,14.37,2.67,7.94,2.61,1203.06,24.43
2014,8,25,68.4,21.39,41.73,-996,17.63,2.15,8.99,3.05,21.99,14.59,2.1,6.45,2.51,997.6,23.57
2014,8,26,68.83,20.88,44.35,-996,16.91,2.1,9.35,2.83,25.14,12.62,0.23,6.79,2.47,1008.96,24.84
2014,8,27,79.25,26.75,50.02,-996,15.36,4.06,9.57,2.22,29.08,11.77,2.56,7.02,1.8,982.73,23.59
2014,8,28,98.9,33.91,67.2,-996,25.41,0.07,10.09,4.33,37.78,20.13,0,7.33,3.44,1076.28,14.8
2014,8,29,99.7,52.97,82.06,-996,13.39,0.07,6.84,3.23,19.51,9.8,0,4.55,2.64,1032.57,19.28
2014,8,30,100,26.73,66.99,-996,13.24,0.16,5.12,2.94,16.88,8.87,0,3.08,2.19,950.38,24.92
2014,8,31,93.6,28.2,58.37,-996,23.55,4.92,14.34,4.88,30.98,16.2,2.59,9.7,3.62,918.91,23.88
2014,9,1,80.2,30.67,53.72,-996,19.64,6.13,13.17,2.9,26.6,13.75,3.18,9.07,2.26,907.54,25
2014,9,2,71.71,28.82,52.32,-996,22.08,3.76,11.55,4.27,31.34,15.69,2.92,8.01,3.16,998.47,24.38
2014,9,3,83.9,32.76,55.65,-996,22.73,6.97,13.22,4.01,31.63,15.95,4.16,9.01,3.01,918.03,24.57
2014,9,4,77.46,27.88,50.13,-996,21.94,6.13,13.78,4.17,31.72,15.88,3.2,9.34,3.26,947.76,24.77
2014,9,5,87.9,29.58,57.76,-996,28.52,2.53,10.95,6.09,36.91,23.44,0,8.15,5.46,1115.63,23.12
2014,9,6,98.8,85.4,93.27,-996,20.11,3.94,11.04,3.68,26.82,16.3,3.19,9.18,3.08,309.42,4.99
2014,9,7,93.8,48.13,76.37,-996,9.62,0.75,5.1,1.87,12.71,8.21,0,3.68,1.84,987.98,22.76
2014,9,8,98.5,45.96,72.82,-996,15.87,0.07,8.76,3.91,23.31,11.49,0,5.5,3.32,1008.96,22.9
2014,9,9,88.4,28.68,55.13,-996,23.13,6.59,13.26,4.83,32.73,16.31,2.93,8.69,3.82,894.43,23.99
2014,9,10,72.94,50.49,60.58,-996,22.77,3.86,13.09,4.18,28.66,19.08,2.99,10.23,4.13,1182.08,19.33
2014,9,11,87.6,62.13,77.88,-996,19.57,2.81,12.03,3.39,25.57,16.45,1.75,9.97,3.18,607.74,10.23
2014,9,12,95,67.95,81.17,-996,25.05,4.54,16.34,4.07,31.56,20.96,3.64,13.59,3.49,478.51,6.32
2014,9,13,85.9,46.56,70.83,-996,17.98,1.24,8.6,3.94,23.96,15.04,0.74,6.89,3.43,990.6,18.57
2014,9,14,95.9,62.18,81.62,-996,13.82,2.63,7.25,2.37,17.03,9.33,0.35,4.51,2.18,650.84,10.45
2014,9,15,99,46.24,75.14,-996,13.73,0.51,6.91,2.42,18.48,9.65,0,4.56,2.14,1002.84,15.35
2014,9,16,95,47.13,71.24,-996,12.07,1.26,6.03,1.95,18.41,8.58,0,3.89,1.67,861.2,19.49
2014,9,17,96.8,44.85,71.66,-996,13.46,2.13,7.06,2.48,18.99,10.27,0,4.18,2.72,922.4,15.85
2014,9,18,95.8,61.36,79.43,-996,20.02,0.11,5.74,3.9,27.56,15.64,0,3.43,3.39,621.64,10.71
2014,9,19,99.1,41.48,75.36,-996,16.99,0.96,8.08,3.35,22.95,12.51,0,5.57,2.96,1013.33,18.92
2014,9,20,94.1,47.78,76.08,-996,13.01,1.77,6.44,2.09,18.05,10.97,0,4.2,2.2,1036.07,14.83
2014,9,21,95.6,36.21,74.57,-996,27.34,0.3,7.02,5.03,37.33,20.47,0,4.96,4.17,1031.69,16.61
2014,9,22,87.6,29.45,58.24,-996,13.55,0.8,7.31,2.45,18.48,10.35,0,4.97,2.41,973.99,21.35
2014,9,23,90.4,40.54,60.43,-996,16.86,4.65,10.74,3.1,22.08,12.8,2.7,7.6,2.38,838.47,21.31
2014,9,24,70.84,34.21,51.57,-996,15.4,2.89,9.42,1.97,22.57,10.71,1.67,6.65,1.45,1226.67,17.58
2014,9,25,75.7,22.74,49.57,-996,11.46,1.79,7.76,1.64,16.22,8.56,1.53,5.24,1.34,1032.57,17.86
2014,9,26,92.9,33.48,62.78,-996,12.25,3.45,7.34,1.54,17.03,9.56,2.48,4.83,1.26,975.74,20.43
2014,9,27,88.4,33.66,59.01,-996,16.09,4.11,9.04,2.44,21.18,11.49,2.4,6.4,2,935.52,18.27
2014,9,28,89.7,32.41,60.87,-996,11.7,2.08,6.91,1.71,16.44,8.46,0,4.58,1.69,987.1,19.71
2014,9,29,90.8,32.89,59.75,-996,14.08,3.76,7.99,2.35,19.15,10.47,0,5.38,2.07,973.11,19.55
2014,9,30,93.9,31.73,57.62,-996,21.81,5.65,12.25,3.86,29.01,15.14,2.82,8.3,2.94,883.06,19.41
2014,10,1,78.88,25.07,53.99,-996,29.93,3.49,10.7,3.41,45.45,20,0,6.95,2.92,843.72,21.22
2014,10,2,89.9,34.01,58.39,-996,23.96,3.51,13.15,6.01,31.21,19.53,0,9.62,6.03,981.86,20.49
2014,10,3,90.2,21.74,51.36,41,25.88,0.61,10.52,6.32,32.73,21.97,0,7.89,6.19,841.97,21.5
2014,10,4,78.79,20.09,47.97,38.04,16.4,0.07,6.16,3.83,26.02,11.93,0,3.67,3.28,828.85,20.05
2014,10,5,73.32,22.71,49.57,-996,12.15,0.82,6.55,2.06,16,8.44,0.28,4.07,1.57,1008.96,20.97
2014,10,6,86.6,29.71,58.02,-996,14.79,2.24,7.92,2.59,20.18,12.02,0,5.3,2.47,780.77,19.66
2014,10,7,95.7,11.59,49.51,-996,12.39,0.23,6.12,2.41,17.98,8.89,0,3.53,1.78,852.46,19.75
2014,10,8,67.81,28.7,50.1,-996,19.37,0.6,10.04,3.34,24.4,13.82,0.18,6.73,2.75,806.99,15.02
2014,10,9,82,33.26,57.84,-996,17.53,4.82,10.73,3.3,25.05,12.41,2.14,7.21,2.74,932.9,16.88
2014,10,10,87.4,53.7,75.89,-996,24.32,1.03,14.61,5.85,32.01,20.71,0,11.94,5.66,729.18,9.07
2014,10,11,91.5,40.68,69.07,43.52,19.55,4.01,10.83,3.89,26.53,16.61,2.36,8.82,4.05,710.82,10.83
2014,10,12,-996,-996,-996,41.55,44.94,0.97,13.01,7.04,57.15,38.86,0.34,8.9,5.46,834.97,18.24
2014,10,13,99.3,35.59,70.71,-996,34.52,5.39,19.65,8.43,47.13,29.84,4.27,16.35,7.62,936.39,13.95
2014,10,14,94,19.28,58.78,35.95,16,1.59,8.53,2.83,22.86,13.82,0,6.07,3.38,812.24,20.23
2014,10,15,95.4,23.76,60.79,42,10.87,0.81,7.32,2.35,14.47,8.55,0,4.12,2.13,801.75,-996
2014,10,16,84.4,12.46,45.83,46.31,19.82,0.67,8.94,4.51,27.04,17,0,6.06,4.44,841.09,19.92
2014,10,17,92.4,22.38,51.58,-996,18.7,0.24,9.88,3.56,25.05,16.53,0,8.14,3.65,791.26,17.08
2014,10,18,81.6,27.69,55.12,-996,14.35,4.46,9.38,2.04,21.56,12.68,2.3,7.67,2.29,793.01,17.03
2014,10,19,88.1,52.48,68.57,-996,13.87,2.74,8.41,2.78,19.28,9.89,0.53,5.8,2.34,783.39,12.22
2014,10,20,98,36.29,70.82,-996,9.68,2.25,6.02,1.47,13.45,6.96,0.8,3.66,1.14,798.25,17.29
2014,10,21,93.7,32.5,63.54,-996,13.93,1.4,7.1,2.86,21.12,10.36,0,4.3,2.28,839.34,16.73
2014,10,22,96.9,45.43,78.6,-996,15.53,0.93,7.49,3.34,21.05,11.26,0,4.74,2.73,975.74,8.78
2014,10,23,100,50.25,80.54,-996,11.61,0.07,5.84,3.1,17.83,8.75,0,3.48,2.69,751.91,16.07
2014,10,24,99,29.67,68.78,-996,14.1,2.83,7.15,2.28,20.6,10.5,0,4.36,2.06,720.44,17.09
2014,10,25,92.1,22.08,58.69,-996,16.29,2.23,7.38,2.84,21.05,11.84,0.08,4.41,2.24,728.31,17.46
2014,10,26,81,25.05,50.28,-996,23.11,7.26,13.26,4.32,32.23,15.74,3.04,8.67,3.62,728.31,17.31
2014,10,27,78.18,24.82,49.29,-996,21.7,2.66,11.64,4.26,27.34,17.98,1.5,8.81,4.15,806.12,13.02
2014,10,28,61.46,22.09,39.99,46.19,24.72,4.8,12.07,4.75,34.49,20.92,1.8,9.84,4.47,850.71,14.49
2014,10,29,86.2,14.38,48.65,34.42,11.27,0.95,5.74,2.3,14.18,7.62,0,3.32,1.62,731.8,17.45
2014,10,30,79.26,16.16,49.83,43.55,19.75,1.26,7.87,4.14,25.21,16.81,0,5.51,4.24,696.48,16.06
2014,10,31,70.04,25.66,49.27,31.21,20.47,2.38,11.22,3.7,26.75,17.49,0,8.73,3.94,716.94,16.83
2014,11,1,74.18,20.05,46.4,25.53,19.48,1.41,10.77,4.38,25.79,14.11,0,7.46,3.86,705.57,16.23
2014,11,2,74.82,49.29,60.3,41.04,21.88,7.94,15.3,3.3,30.4,15.71,5.49,11.08,2.41,681.27,9.22
2014,11,3,83.9,67,74,-996,19.69,6.02,12.91,2.87,37.56,15.17,4.49,9.27,2.13,284.24,3.9
2014,11,4,97.4,70.24,85.58,39.67,26.75,0.08,11.44,6.4,33.53,21.9,0,9.13,5.7,265.36,3.82
2014,11,5,98.3,46.08,80.45,39.69,9.3,0.07,3.42,1.82,9.94,5.15,0,1.67,1.29,478.6,8.33
2014,11,6,96,34.38,69.86,36.24,16.84,0.07,7.97,2.95,21.41,14.09,0,5.42,3.14,685.46,15.99
2014,11,7,93.9,30.2,65.59,34.56,23.2,1.42,10.6,5.43,33.24,16.59,0,6.65,4.62,685.9,15.84
2014,11,8,95.6,29.23,58.88,38.74,25.46,0.62,12.61,6.91,33.33,20.83,0.11,9.4,6.46,683.28,14.67
2014,11,9,92.9,21.7,55,36.05,22.44,4.28,11.87,4.54,32.53,16.56,2.03,7.97,3.76,705.57,14.99
2014,11,10,80.1,14.76,50.15,25.68,42.14,7.55,17.83,8.58,66.21,34.49,3.72,13,7.62,675.23,-996
2014,11,11,63.26,34.86,48.72,15.1,36.42,8.8,19.28,6.32,43.84,30.13,6.44,15.88,5.21,672.26,15.42
2014,11,12,64.79,30.77,45.86,8.9,24.02,12.3,18.57,1.91,29.89,19.93,9.92,15.39,1.65,284.33,5.01
2014,11,13,62.31,30.46,40.26,9.9,21.25,2.31,10.93,5.3,26.24,17.18,0,8.53,4.95,677.51,12.3
2014,11,14,59.43,34.08,47.32,17.71,16.9,3.19,9.62,2.94,23.6,13.4,0,7.39,2.82,568.57,10.08
2014,11,15,87.7,34.81,55.96,20.01,24.25,7.92,16.17,3.47,33.04,19.73,2.44,12.52,3.53,640.52,13.34
2014,11,16,96.7,84.5,91.93,16.59,-996,-996,-996,-996,33.62,-996,-996,-996,-996,267.45,3.36
2014,11,17,95,47.49,74.07,16.73,-996,-996,-996,-996,10.52,-996,-996,-996,-996,660.72,14.99
2014,11,18,91.2,27.53,65.43,14.67,16.52,2.12,9.05,3.87,23.6,13.9,0,5.76,3.86,649.27,14.81
2014,11,19,91.2,27.51,62.48,18.24,12.9,0.14,6.51,2.6,15.35,8.52,0,3.94,1.74,766.78,14.48
2014,11,20,94.1,42.8,71.41,22.4,13.68,2.53,7.73,2.08,17.24,11.5,0,5.26,2.16,633.62,14.27
2014,11,21,100,66.37,89.04,30.06,10.82,0.07,5.33,2.66,13.37,7.87,0,3.38,1.93,675.15,9.09
2014,11,22,100,88,97.79,44.68,22.3,0.12,8.28,6.08,30.98,18.68,0,6.21,5.17,160.52,1.38
2014,11,23,100,49.4,78.34,32.51,32.68,1.98,15.15,7.55,43.62,26.31,0.11,11.83,6.31,623.48,9.61
2014,11,24,88.8,30.39,64.41,24.16,14.7,2.32,7.22,2.66,20.76,11.8,0,4.61,2.68,633.01,13.15
2014,11,25,87,30.66,64.45,25.93,14.34,1.11,8.93,2.8,18.63,11.1,0.33,6.2,2.27,634.93,14.13
2014,11,26,87.7,34.95,62.75,23.63,19.84,0.07,10.86,4.47,24.4,16.16,0,7.88,4.18,615.78,13.56
2014,11,27,93.4,36.42,67.17,22.87,14.28,0.59,7.5,3.47,18.63,11.54,0,5.22,3.13,609.66,13.54
2014,11,28,90.7,26.79,60.54,27.15,19.57,6.15,12.93,3.29,24.76,15.26,3.21,9.47,3.21,635.54,13.65
2014,11,29,74.47,18.48,46.77,40.58,27.63,6.26,15.65,4.85,34.05,21.54,3.58,11.54,4.47,623.3,13.86
2014,11,30,83.4,27.52,52.75,15.98,32.37,1.58,15.79,8.59,41.2,26.51,0.57,12.36,7.63,618.23,13.08
2014,12,1,77.14,27.66,43.54,5.98,26.93,1.31,14.6,6.99,34.56,22.32,0,11.83,6.38,607.74,13.38
2014,12,2,82.4,34.27,61.99,12.09,19.75,2.12,8.63,4.67,24.34,15.88,0,5.83,4.3,619.8,10.63
2014,12,3,99.5,69.71,89.23,29.3,16.26,0.84,8.9,3.41,20.02,13.73,0,6.56,3.25,174.95,2.77
2014,12,4,100,98.1,99.72,39.6,8.39,0.07,4.24,1.73,10.45,7.32,0,3.05,1.65,185.09,2.48
2014,12,5,100,81.8,94.09,34.84,17.6,1.68,7.78,3.74,20.47,14.45,0,5.61,3.53,226.97,3.76
2014,12,6,100,91.3,97.68,30.66,13.12,3.05,8.08,2.22,15.64,11.32,1.19,6.18,2.6,233.79,4.44
2014,12,7,100,79.75,95.05,36.85,13.15,0.58,6.77,2.6,16.22,10.82,0,5.44,2.17,464.87,4.7
2014,12,8,100,57.1,91.67,31.85,8.48,0.16,4.23,1.72,10.67,6.45,0,3.04,1.29,595.32,8.33
2014,12,9,100,74.99,95.72,29.87,10.07,0.85,5.25,2.22,12.71,8.71,0,3.73,1.94,565.68,8.95
2014,12,10,100,72.83,91.07,34.7,11.71,2.62,6.52,1.64,15.2,9.97,1.31,4.77,1.59,540.85,6.58
2014,12,11,98.8,68.18,86.82,41.4,11.87,3.97,7.13,1.71,15.56,9.65,1.87,5.34,1.81,558.08,7.61
2014,12,12,100,96.8,99.79,-996,14.6,3.61,8.53,2.36,18.41,12.29,2.79,6.96,2,167.96,2.62
2014,12,13,100,78.2,93.46,-996,16.98,7.97,11.8,2.06,21.56,13.66,6.35,9.28,1.66,132.2,2.33
2014,12,14,99.6,19.45,63.29,-996,28.3,9.56,17.28,5,36.24,22.95,5.28,13.25,4.46,668.15,9.49
2014,12,15,71.99,30.68,53.23,31.49,27.6,10.02,18.25,4.31,35.01,22.37,6.27,14.22,3.9,583.26,12.67
2014,12,16,90.5,39.01,65.05,20.85,20.15,2.1,7.47,2.77,25.43,15.91,0.56,5.2,2.55,591.56,11.86
2014,12,17,100,66.68,85.05,29.58,16.91,5.21,11.02,2.57,22.15,14.24,4.45,8.99,2.17,177.4,1.85
2014,12,18,100,78.92,94.25,31.98,11.57,0.79,6.34,2.47,14.47,9.2,0,4.93,2.15,253.55,2.78
2014,12,19,97.9,80.3,91.29,33.13,12.12,0.17,5.64,2.58,15.27,9.86,0,4.39,2.34,295.34,2.97
2014,12,20,99.3,77.8,91.78,32.66,12.86,4.22,9.24,2.27,16.59,10.84,3.08,7.27,1.89,215.69,3.62
2014,12,21,98.3,69.51,88.54,33.86,21.83,9.12,14.56,3.28,26.66,17.6,7.29,11.58,2.76,554.75,6.75
2014,12,22,100,37.37,70.08,28.64,27.07,4.12,11.78,5.21,34.49,21.68,0.88,8.57,4.81,736.17,6.85
2014,12,23,75.89,38.65,61.02,26.96,29.93,4.57,16.57,6.99,36.53,24.49,0,12.95,6.12,690.97,8.56
2014,12,24,76.59,26.98,54.26,22.25,26.66,5.63,13.79,4.56,33.62,21.52,2.68,10.37,4.29,583.61,12.72
2014,12,25,66.7,25.31,48.7,24.82,27.72,5.59,16.2,5.57,33.98,22.48,0.57,11.95,5.35,534.82,8.1
2014,12,26,77.74,42.28,61.43,27.57,25.32,3.86,13.27,4.29,32.01,20.83,0.47,10.24,4.06,566.38,11.77
2014,12,27,100,45.29,73.61,16.01,23.22,0.23,12.43,5.76,28.21,18.52,0,9.65,5.26,568.66,6.43
2014,12,28,93.8,39.92,73.85,9.14,20.38,0.85,9.71,5.35,26.08,16.43,0,7.15,4.88,589.38,12.84
2014,12,29,96.6,51.06,75.03,15.32,16.26,1.72,9.61,2.99,20.76,13.13,1.38,7.21,2.58,581.42,12.64
2014,12,30,90.2,61.72,76.15,-1.37,25.52,14.21,19.21,2.06,33.24,20.71,12.44,15.99,1.66,107.72,2.04
2014,12,31,90.5,73.28,81.18,-3.5,18.9,0.07,8.45,5.23,24.92,16.62,0,7.34,4.64,400.87,6.09
2015,1,1,99.4,83.5,97.19,14.28,8.08,0.07,3.49,1.92,9.06,6.51,0,2.81,1.85,118.47,1.89
2015,1,2,100,91.5,96.74,21.95,10.02,0.07,3.59,2.14,12.57,7.81,0,2.79,1.87,112.09,1.55
2015,1,3,100,78.85,91.02,21.49,20.49,0.07,9.56,3.36,24.47,14.42,0,7.51,2.65,665.88,5.39
2015,1,4,85.1,44.03,68.96,2.72,35.5,0.72,14.39,8.43,44.94,28.74,0,11.49,7.15,595.93,13.09
