STATION,NAME,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SN32,SNOW,SNWD,SX32,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-12,,,,,,12.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-13,,,,,,0.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-24,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-11-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-01,,,,,,8.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-07,,,,,,8.9,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-08,,,,,,17.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-09,,,,,,13.2,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-13,,,,,,3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-14,,,,,,22.9,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-15,,,,,,6.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-19,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-20,,,,,,7.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-27,,,,,,65.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-30,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2018-12-31,,,,,,15.7,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-01,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-03,,,,,,15.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-04,,,,,,21.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-05,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-07,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-12,,,,,,14.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-17,,,,,,1.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-18,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-19,,,,,,4.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-23,,,,,,9.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-01-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-01,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-03,,,,,,3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-04,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-06,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-07,,,,,,13.7,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-10,,,,,,8.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-11,,,,,,19.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-12,,,,,,7.6,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-17,,,,,,1.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-20,,,,,,25.7,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-22,,,,,,2.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-23,,,,,,2.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-24,,,,,,0.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-27,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-02-28,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-02,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-03,,,,,,6.6,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-09,,,,,,11.2,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-10,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-11,,,,,,5.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-12,,,,,,9.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-13,,,,,,8.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-14,,,,,,5.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-21,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-24,,,,,,3.6,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-25,,,,,,3.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-30,,,,,,1.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-03-31,,,,,,0.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-04,,,,,,2.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-05,,,,,,2.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-06,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-07,,,,,,24.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-08,,,,,,1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-13,,,,,,5.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-14,,,,,,61,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-18,,,,,,21.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-19,,,,,,3.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-24,,,,,,17.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-25,,,,,,19.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-28,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-04-30,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-01,,,,,,20.6,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-02,,,,,,55.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-03,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-04,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-08,,,,,,3.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-09,,,,,,35.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-11,,,,,,13.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-12,,,,,,13.2,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-19,,,,,,15.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-21,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-22,,,,,,15.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-29,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-30,,,,,,79,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-05-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-03,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-04,,,,,,71.1,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-05,,,,,,4.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-06,,,,,,29.2,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-07,,,,,,0.5,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-10,,,,,,3.6,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-13,,,,,,1.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-16,,,,,,6.4,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-17,,,,,,16,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-19,,,,,,13.7,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-20,,,,,,17.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-23,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-24,,,,,,21.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-06-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-01,,,,,,0,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-02,,,,,,17.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-04,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-06,,,,,,1.8,,,,,,,,,,,,,,,,
US1OKCW0003,"HUGO 1.9 ENE, OK US",2019-07-07,,,,,,4.3,,,,,,,,,,,,,,,,
